Bin,Hz,Power (mean sq amp),condition
15731,9601.44,2.13E-09,control
15732,9602.05,3.29E-09,control
15733,9602.66,1.68E-09,control
15734,9603.27,2.19E-09,control
15735,9603.88,2.61E-09,control
15736,9604.49,2.43E-09,control
15737,9605.1,3.54E-09,control
15738,9605.71,2.32E-09,control
15739,9606.32,2.43E-09,control
15740,9606.93,1.90E-09,control
15741,9607.54,1.98E-09,control
15742,9608.15,1.67E-09,control
15743,9608.76,1.74E-09,control
15744,9609.38,2.18E-09,control
15745,9609.99,9.23E-10,control
15746,9610.6,1.47E-09,control
15747,9611.21,1.75E-09,control
15748,9611.82,2.35E-09,control
15749,9612.43,1.91E-09,control
15750,9613.04,1.91E-09,control
15751,9613.65,2.52E-09,control
15752,9614.26,1.82E-09,control
15753,9614.87,3.02E-09,control
15754,9615.48,2.83E-09,control
15755,9616.09,2.53E-09,control
15756,9616.7,2.02E-09,control
15757,9617.31,1.76E-09,control
15758,9617.92,1.53E-09,control
15759,9618.53,1.27E-09,control
15760,9619.14,1.51E-09,control
15761,9619.75,1.18E-09,control
15762,9620.36,1.30E-09,control
15763,9620.97,1.37E-09,control
15764,9621.58,9.84E-10,control
15765,9622.19,1.87E-09,control
15766,9622.8,1.73E-09,control
15767,9623.41,7.91E-10,control
15768,9624.02,1.69E-09,control
15769,9624.63,2.77E-09,control
15770,9625.24,1.56E-09,control
15771,9625.85,1.28E-09,control
15772,9626.46,1.12E-09,control
15773,9627.08,1.20E-09,control
15774,9627.69,1.48E-09,control
15775,9628.3,1.61E-09,control
15776,9628.91,1.96E-09,control
15777,9629.52,2.06E-09,control
15778,9630.13,1.55E-09,control
15779,9630.74,2.51E-09,control
15780,9631.35,2.50E-09,control
15781,9631.96,1.54E-09,control
15782,9632.57,1.41E-09,control
15783,9633.18,1.91E-09,control
15784,9633.79,2.37E-09,control
15785,9634.4,1.72E-09,control
15786,9635.01,1.73E-09,control
15787,9635.62,1.14E-09,control
15788,9636.23,2.22E-09,control
15789,9636.84,2.41E-09,control
15790,9637.45,2.71E-09,control
15791,9638.06,2.02E-09,control
15792,9638.67,1.66E-09,control
15793,9639.28,2.13E-09,control
15794,9639.89,1.96E-09,control
15795,9640.5,1.50E-09,control
15796,9641.11,2.85E-09,control
15797,9641.72,1.81E-09,control
15798,9642.33,2.02E-09,control
15799,9642.94,2.17E-09,control
15800,9643.55,1.78E-09,control
15801,9644.17,1.41E-09,control
15802,9644.78,1.03E-09,control
15803,9645.39,1.93E-09,control
15804,9646,2.18E-09,control
15805,9646.61,1.95E-09,control
15806,9647.22,2.25E-09,control
15807,9647.83,3.40E-09,control
15808,9648.44,2.91E-09,control
15809,9649.05,1.88E-09,control
15810,9649.66,1.80E-09,control
15811,9650.27,2.05E-09,control
15812,9650.88,3.08E-09,control
15813,9651.49,2.02E-09,control
15814,9652.1,1.65E-09,control
15815,9652.71,2.14E-09,control
15816,9653.32,1.28E-09,control
15817,9653.93,1.85E-09,control
15818,9654.54,1.86E-09,control
15819,9655.15,2.64E-09,control
15820,9655.76,2.83E-09,control
15821,9656.37,1.88E-09,control
15822,9656.98,2.89E-09,control
15823,9657.59,1.41E-09,control
15824,9658.2,1.43E-09,control
15825,9658.81,2.52E-09,control
15826,9659.42,2.20E-09,control
15827,9660.03,1.87E-09,control
15828,9660.64,2.09E-09,control
15829,9661.25,2.00E-09,control
15830,9661.87,2.52E-09,control
15831,9662.48,2.03E-09,control
15832,9663.09,2.82E-09,control
15833,9663.7,2.42E-09,control
15834,9664.31,4.16E-09,control
15835,9664.92,2.67E-09,control
15836,9665.53,1.60E-09,control
15837,9666.14,1.62E-09,control
15838,9666.75,3.45E-09,control
15839,9667.36,1.49E-09,control
15840,9667.97,1.77E-09,control
15841,9668.58,2.73E-09,control
15842,9669.19,2.31E-09,control
15843,9669.8,2.92E-09,control
15844,9670.41,1.94E-09,control
15845,9671.02,1.56E-09,control
15846,9671.63,2.50E-09,control
15847,9672.24,1.40E-09,control
15848,9672.85,1.71E-09,control
15849,9673.46,2.36E-09,control
15850,9674.07,2.16E-09,control
15851,9674.68,2.12E-09,control
15852,9675.29,2.28E-09,control
15853,9675.9,2.17E-09,control
15854,9676.51,1.49E-09,control
15855,9677.12,2.22E-09,control
15856,9677.73,1.38E-09,control
15857,9678.34,1.72E-09,control
15858,9678.96,1.44E-09,control
15859,9679.57,1.68E-09,control
15860,9680.18,2.73E-09,control
15861,9680.79,2.61E-09,control
15862,9681.4,2.29E-09,control
15863,9682.01,1.79E-09,control
15864,9682.62,2.61E-09,control
15865,9683.23,2.28E-09,control
15866,9683.84,2.14E-09,control
15867,9684.45,3.07E-09,control
15868,9685.06,2.78E-09,control
15869,9685.67,1.81E-09,control
15870,9686.28,1.39E-09,control
15871,9686.89,2.67E-09,control
15872,9687.5,2.68E-09,control
15873,9688.11,1.16E-09,control
15874,9688.72,1.78E-09,control
15875,9689.33,3.79E-09,control
15876,9689.94,1.78E-09,control
15877,9690.55,2.67E-09,control
15878,9691.16,2.47E-09,control
15879,9691.77,2.01E-09,control
15880,9692.38,2.07E-09,control
15881,9692.99,1.42E-09,control
15882,9693.6,2.87E-09,control
15883,9694.21,3.45E-09,control
15884,9694.82,2.25E-09,control
15885,9695.43,2.24E-09,control
15886,9696.04,2.60E-09,control
15887,9696.66,3.93E-09,control
15888,9697.27,3.18E-09,control
15889,9697.88,3.58E-09,control
15890,9698.49,1.80E-09,control
15891,9699.1,2.54E-09,control
15892,9699.71,3.02E-09,control
15893,9700.32,2.00E-09,control
15894,9700.93,2.11E-09,control
15895,9701.54,2.21E-09,control
15896,9702.15,1.35E-09,control
15897,9702.76,2.76E-09,control
15898,9703.37,1.83E-09,control
15899,9703.98,2.67E-09,control
15900,9704.59,1.15E-09,control
15901,9705.2,1.44E-09,control
15902,9705.81,2.67E-09,control
15903,9706.42,2.01E-09,control
15904,9707.03,1.52E-09,control
15905,9707.64,1.38E-09,control
15906,9708.25,2.35E-09,control
15907,9708.86,1.58E-09,control
15908,9709.47,9.51E-10,control
15909,9710.08,1.94E-09,control
15910,9710.69,1.58E-09,control
15911,9711.3,2.17E-09,control
15912,9711.91,1.09E-09,control
15913,9712.52,1.76E-09,control
15914,9713.13,1.29E-09,control
15915,9713.75,1.37E-09,control
15916,9714.36,2.59E-09,control
15917,9714.97,1.78E-09,control
15918,9715.58,1.80E-09,control
15919,9716.19,1.33E-09,control
15920,9716.8,2.37E-09,control
15921,9717.41,3.04E-09,control
15922,9718.02,2.07E-09,control
15923,9718.63,1.07E-09,control
15924,9719.24,1.87E-09,control
15925,9719.85,2.66E-09,control
15926,9720.46,3.04E-09,control
15927,9721.07,1.26E-09,control
15928,9721.68,1.12E-09,control
15929,9722.29,2.95E-09,control
15930,9722.9,1.88E-09,control
15931,9723.51,1.65E-09,control
15932,9724.12,2.25E-09,control
15933,9724.73,2.44E-09,control
15934,9725.34,1.76E-09,control
15935,9725.95,1.50E-09,control
15936,9726.56,1.72E-09,control
15937,9727.17,1.55E-09,control
15938,9727.78,1.72E-09,control
15939,9728.39,1.59E-09,control
15940,9729,1.78E-09,control
15941,9729.61,1.70E-09,control
15942,9730.22,1.35E-09,control
15943,9730.83,1.78E-09,control
15944,9731.45,1.53E-09,control
15945,9732.06,2.17E-09,control
15946,9732.67,3.18E-09,control
15947,9733.28,3.79E-09,control
15948,9733.89,1.72E-09,control
15949,9734.5,1.69E-09,control
15950,9735.11,1.39E-09,control
15951,9735.72,1.17E-09,control
15952,9736.33,6.40E-10,control
15953,9736.94,1.29E-09,control
15954,9737.55,2.15E-09,control
15955,9738.16,3.17E-09,control
15956,9738.77,3.71E-09,control
15957,9739.38,2.22E-09,control
15958,9739.99,3.16E-09,control
15959,9740.6,2.07E-09,control
15960,9741.21,3.13E-09,control
15961,9741.82,2.21E-09,control
15962,9742.43,1.71E-09,control
15963,9743.04,2.81E-09,control
15964,9743.65,1.86E-09,control
15965,9744.26,2.29E-09,control
15966,9744.87,2.59E-09,control
15967,9745.48,1.82E-09,control
15968,9746.09,2.85E-09,control
15969,9746.7,2.84E-09,control
15970,9747.31,2.58E-09,control
15971,9747.92,1.56E-09,control
15972,9748.54,1.96E-09,control
15973,9749.15,1.70E-09,control
15974,9749.76,2.08E-09,control
15975,9750.37,2.41E-09,control
15976,9750.98,2.34E-09,control
15977,9751.59,1.63E-09,control
15978,9752.2,1.22E-09,control
15979,9752.81,2.14E-09,control
15980,9753.42,3.67E-09,control
15981,9754.03,1.67E-09,control
15982,9754.64,3.22E-09,control
15983,9755.25,2.76E-09,control
15984,9755.86,1.82E-09,control
15985,9756.47,2.26E-09,control
15986,9757.08,2.26E-09,control
15987,9757.69,1.83E-09,control
15988,9758.3,2.73E-09,control
15989,9758.91,1.68E-09,control
15990,9759.52,2.72E-09,control
15991,9760.13,2.90E-09,control
15992,9760.74,2.38E-09,control
15993,9761.35,9.77E-10,control
15994,9761.96,1.58E-09,control
15995,9762.57,1.63E-09,control
15996,9763.18,1.78E-09,control
15997,9763.79,2.25E-09,control
15998,9764.4,2.09E-09,control
15999,9765.01,1.98E-09,control
16000,9765.63,1.85E-09,control
16001,9766.24,2.03E-09,control
16002,9766.85,2.22E-09,control
16003,9767.46,1.56E-09,control
16004,9768.07,2.47E-09,control
16005,9768.68,2.85E-09,control
16006,9769.29,3.41E-09,control
16007,9769.9,2.26E-09,control
16008,9770.51,1.79E-09,control
16009,9771.12,1.38E-09,control
16010,9771.73,1.69E-09,control
16011,9772.34,1.45E-09,control
16012,9772.95,1.71E-09,control
16013,9773.56,7.71E-10,control
16014,9774.17,1.98E-09,control
16015,9774.78,1.71E-09,control
16016,9775.39,1.57E-09,control
16017,9776,1.39E-09,control
16018,9776.61,2.77E-09,control
16019,9777.22,3.83E-09,control
16020,9777.83,3.11E-09,control
16021,9778.44,1.94E-09,control
16022,9779.05,2.35E-09,control
16023,9779.66,1.77E-09,control
16024,9780.27,1.50E-09,control
16025,9780.88,1.65E-09,control
16026,9781.49,2.32E-09,control
16027,9782.1,2.17E-09,control
16028,9782.71,2.29E-09,control
16029,9783.33,2.86E-09,control
16030,9783.94,1.44E-09,control
16031,9784.55,1.47E-09,control
16032,9785.16,2.62E-09,control
16033,9785.77,2.51E-09,control
16034,9786.38,1.90E-09,control
16035,9786.99,2.37E-09,control
16036,9787.6,1.86E-09,control
16037,9788.21,2.47E-09,control
16038,9788.82,2.87E-09,control
16039,9789.43,2.06E-09,control
16040,9790.04,2.32E-09,control
16041,9790.65,2.96E-09,control
16042,9791.26,1.34E-09,control
16043,9791.87,2.45E-09,control
16044,9792.48,2.82E-09,control
16045,9793.09,2.27E-09,control
16046,9793.7,1.58E-09,control
16047,9794.31,2.58E-09,control
16048,9794.92,2.56E-09,control
16049,9795.53,1.42E-09,control
16050,9796.14,1.96E-09,control
16051,9796.75,3.46E-09,control
16052,9797.36,2.45E-09,control
16053,9797.97,2.11E-09,control
16054,9798.58,2.33E-09,control
16055,9799.19,1.86E-09,control
16056,9799.8,2.77E-09,control
16057,9800.42,3.11E-09,control
16058,9801.03,2.29E-09,control
16059,9801.64,2.97E-09,control
16060,9802.25,1.37E-09,control
16061,9802.86,1.94E-09,control
16062,9803.47,2.62E-09,control
16063,9804.08,1.96E-09,control
16064,9804.69,1.97E-09,control
16065,9805.3,2.31E-09,control
16066,9805.91,1.26E-09,control
16067,9806.52,2.40E-09,control
16068,9807.13,1.50E-09,control
16069,9807.74,1.92E-09,control
16070,9808.35,1.48E-09,control
16071,9808.96,1.38E-09,control
16072,9809.57,1.49E-09,control
16073,9810.18,2.04E-09,control
16074,9810.79,3.24E-09,control
16075,9811.4,1.99E-09,control
16076,9812.01,2.05E-09,control
16077,9812.62,1.37E-09,control
16078,9813.23,1.72E-09,control
16079,9813.84,2.28E-09,control
16080,9814.45,2.99E-09,control
16081,9815.06,1.12E-09,control
16082,9815.67,2.36E-09,control
16083,9816.28,1.90E-09,control
16084,9816.89,2.03E-09,control
16085,9817.5,1.98E-09,control
16086,9818.12,1.56E-09,control
16087,9818.73,1.41E-09,control
16088,9819.34,1.96E-09,control
16089,9819.95,2.79E-09,control
16090,9820.56,2.43E-09,control
16091,9821.17,2.17E-09,control
16092,9821.78,1.95E-09,control
16093,9822.39,3.81E-09,control
16094,9823,1.53E-09,control
16095,9823.61,1.93E-09,control
16096,9824.22,1.69E-09,control
16097,9824.83,2.34E-09,control
16098,9825.44,2.16E-09,control
16099,9826.05,1.82E-09,control
16100,9826.66,2.49E-09,control
16101,9827.27,2.06E-09,control
16102,9827.88,1.86E-09,control
16103,9828.49,2.78E-09,control
16104,9829.1,1.77E-09,control
16105,9829.71,1.59E-09,control
16106,9830.32,2.05E-09,control
16107,9830.93,2.92E-09,control
16108,9831.54,3.18E-09,control
16109,9832.15,1.25E-09,control
16110,9832.76,1.57E-09,control
16111,9833.37,1.73E-09,control
16112,9833.98,2.03E-09,control
16113,9834.59,1.54E-09,control
16114,9835.21,2.92E-09,control
16115,9835.82,2.41E-09,control
16116,9836.43,3.17E-09,control
16117,9837.04,3.09E-09,control
16118,9837.65,1.93E-09,control
16119,9838.26,8.82E-10,control
16120,9838.87,1.45E-09,control
16121,9839.48,1.77E-09,control
16122,9840.09,3.90E-09,control
16123,9840.7,3.09E-09,control
16124,9841.31,3.04E-09,control
16125,9841.92,1.94E-09,control
16126,9842.53,1.34E-09,control
16127,9843.14,2.19E-09,control
16128,9843.75,2.12E-09,control
16129,9844.36,1.56E-09,control
16130,9844.97,1.14E-09,control
16131,9845.58,1.47E-09,control
16132,9846.19,1.77E-09,control
16133,9846.8,1.77E-09,control
16134,9847.41,1.77E-09,control
16135,9848.02,1.89E-09,control
16136,9848.63,2.14E-09,control
16137,9849.24,1.94E-09,control
16138,9849.85,2.05E-09,control
16139,9850.46,1.85E-09,control
16140,9851.07,1.82E-09,control
16141,9851.68,2.23E-09,control
16142,9852.29,1.34E-09,control
16143,9852.91,1.59E-09,control
16144,9853.52,1.63E-09,control
16145,9854.13,2.04E-09,control
16146,9854.74,1.64E-09,control
16147,9855.35,2.13E-09,control
16148,9855.96,1.37E-09,control
16149,9856.57,1.53E-09,control
16150,9857.18,1.08E-09,control
16151,9857.79,2.07E-09,control
16152,9858.4,2.20E-09,control
16153,9859.01,4.03E-09,control
16154,9859.62,4.27E-09,control
16155,9860.23,1.32E-09,control
16156,9860.84,1.91E-09,control
16157,9861.45,2.15E-09,control
16158,9862.06,3.14E-09,control
16159,9862.67,1.32E-09,control
16160,9863.28,1.51E-09,control
16161,9863.89,2.45E-09,control
16162,9864.5,2.24E-09,control
16163,9865.11,1.57E-09,control
16164,9865.72,2.18E-09,control
16165,9866.33,4.04E-09,control
16166,9866.94,3.47E-09,control
16167,9867.55,1.35E-09,control
16168,9868.16,1.68E-09,control
16169,9868.77,2.36E-09,control
16170,9869.38,2.44E-09,control
16171,9870,2.72E-09,control
16172,9870.61,2.91E-09,control
16173,9871.22,1.89E-09,control
16174,9871.83,1.67E-09,control
16175,9872.44,2.01E-09,control
16176,9873.05,1.69E-09,control
16177,9873.66,1.06E-09,control
16178,9874.27,1.93E-09,control
16179,9874.88,1.48E-09,control
16180,9875.49,1.04E-09,control
16181,9876.1,1.86E-09,control
16182,9876.71,1.49E-09,control
16183,9877.32,2.85E-09,control
16184,9877.93,2.91E-09,control
16185,9878.54,1.89E-09,control
16186,9879.15,2.41E-09,control
16187,9879.76,1.90E-09,control
16188,9880.37,1.81E-09,control
16189,9880.98,2.44E-09,control
16190,9881.59,2.56E-09,control
16191,9882.2,2.40E-09,control
16192,9882.81,2.82E-09,control
16193,9883.42,3.24E-09,control
16194,9884.03,1.80E-09,control
16195,9884.64,1.88E-09,control
16196,9885.25,2.01E-09,control
16197,9885.86,2.10E-09,control
16198,9886.47,2.16E-09,control
16199,9887.08,1.14E-09,control
16200,9887.7,1.40E-09,control
16201,9888.31,2.20E-09,control
16202,9888.92,2.19E-09,control
16203,9889.53,3.04E-09,control
16204,9890.14,1.53E-09,control
16205,9890.75,2.32E-09,control
16206,9891.36,2.54E-09,control
16207,9891.97,1.65E-09,control
16208,9892.58,1.52E-09,control
16209,9893.19,1.73E-09,control
16210,9893.8,2.05E-09,control
16211,9894.41,2.02E-09,control
16212,9895.02,1.95E-09,control
16213,9895.63,1.02E-09,control
16214,9896.24,2.10E-09,control
16215,9896.85,1.56E-09,control
16216,9897.46,2.15E-09,control
16217,9898.07,1.50E-09,control
16218,9898.68,1.67E-09,control
16219,9899.29,2.84E-09,control
16220,9899.9,2.33E-09,control
16221,9900.51,2.33E-09,control
16222,9901.12,1.94E-09,control
16223,9901.73,1.30E-09,control
16224,9902.34,1.96E-09,control
16225,9902.95,2.36E-09,control
16226,9903.56,2.60E-09,control
16227,9904.17,2.55E-09,control
16228,9904.79,2.23E-09,control
16229,9905.4,2.07E-09,control
16230,9906.01,2.08E-09,control
16231,9906.62,2.66E-09,control
16232,9907.23,1.66E-09,control
16233,9907.84,1.44E-09,control
16234,9908.45,2.25E-09,control
16235,9909.06,1.48E-09,control
16236,9909.67,1.30E-09,control
16237,9910.28,2.17E-09,control
16238,9910.89,2.28E-09,control
16239,9911.5,1.49E-09,control
16240,9912.11,2.20E-09,control
16241,9912.72,2.65E-09,control
16242,9913.33,1.74E-09,control
16243,9913.94,2.15E-09,control
16244,9914.55,2.47E-09,control
16245,9915.16,1.36E-09,control
16246,9915.77,1.22E-09,control
16247,9916.38,2.52E-09,control
16248,9916.99,2.63E-09,control
16249,9917.6,1.38E-09,control
16250,9918.21,1.45E-09,control
16251,9918.82,2.84E-09,control
16252,9919.43,2.74E-09,control
16253,9920.04,1.11E-09,control
16254,9920.65,1.70E-09,control
16255,9921.26,2.25E-09,control
16256,9921.88,2.29E-09,control
16257,9922.49,2.00E-09,control
16258,9923.1,3.03E-09,control
16259,9923.71,3.39E-09,control
16260,9924.32,1.94E-09,control
16261,9924.93,3.89E-09,control
16262,9925.54,1.91E-09,control
16263,9926.15,1.51E-09,control
16264,9926.76,3.75E-09,control
16265,9927.37,2.89E-09,control
16266,9927.98,1.96E-09,control
16267,9928.59,2.48E-09,control
16268,9929.2,2.60E-09,control
16269,9929.81,2.31E-09,control
16270,9930.42,3.59E-09,control
16271,9931.03,2.79E-09,control
16272,9931.64,3.61E-09,control
16273,9932.25,1.67E-09,control
16274,9932.86,2.61E-09,control
16275,9933.47,2.72E-09,control
16276,9934.08,2.65E-09,control
16277,9934.69,2.62E-09,control
16278,9935.3,2.37E-09,control
16279,9935.91,3.87E-09,control
16280,9936.52,5.10E-09,control
16281,9937.13,2.33E-09,control
16282,9937.74,2.32E-09,control
16283,9938.35,1.56E-09,control
16284,9938.96,2.27E-09,control
16285,9939.58,2.79E-09,control
16286,9940.19,2.53E-09,control
16287,9940.8,2.20E-09,control
16288,9941.41,3.35E-09,control
16289,9942.02,1.67E-09,control
16290,9942.63,1.34E-09,control
16291,9943.24,1.69E-09,control
16292,9943.85,2.22E-09,control
16293,9944.46,2.07E-09,control
16294,9945.07,1.67E-09,control
16295,9945.68,2.94E-09,control
16296,9946.29,2.04E-09,control
16297,9946.9,3.22E-09,control
16298,9947.51,3.07E-09,control
16299,9948.12,2.18E-09,control
16300,9948.73,2.52E-09,control
16301,9949.34,2.25E-09,control
16302,9949.95,1.78E-09,control
16303,9950.56,1.42E-09,control
16304,9951.17,1.73E-09,control
16305,9951.78,1.70E-09,control
16306,9952.39,2.65E-09,control
16307,9953,3.08E-09,control
16308,9953.61,1.96E-09,control
16309,9954.22,2.42E-09,control
16310,9954.83,2.12E-09,control
16311,9955.44,1.60E-09,control
16312,9956.05,2.42E-09,control
16313,9956.67,2.65E-09,control
16314,9957.28,1.95E-09,control
16315,9957.89,1.02E-09,control
16316,9958.5,2.00E-09,control
16317,9959.11,2.01E-09,control
16318,9959.72,2.41E-09,control
16319,9960.33,1.40E-09,control
